Codes:,land_net,inventories_income,accumulated_depreciation_income,land_income,inventories_net,accumulated_depreciation_net,depreciable_assets_net,depreciable_assets_income
31.32.33,6120131448.68,58544160551.3,112440757000.0,3779004448.68,74090130775.7,141009037000.0,319186674776.0,235961434224.0
311,332910029.141,6524710905.91,10080859000.0,253018223.989,8029218050.38,11357252935.1,23394979855.5,18684456949.6
3116,332910029.141,6524710905.91,10080859000.0,253018223.989,8029218050.38,11357252935.1,23394979855.5,18684456949.6
31161,332910029.141,6524710905.91,10080859000.0,253018223.989,8029218050.38,11357252935.1,23394979855.5,18684456949.6
311615,332910029.141,6524710905.91,10080859000.0,253018223.989,8029218050.38,11357252935.1,23394979855.5,18684456949.6
312,1166997012.26,2700227960.41,3652372000.0,767353094.25,3573292021.2,5648158972.67,14286119939.2,8968608978.8
3121,1166997012.26,2700227960.41,3652372000.0,767353094.25,3573292021.2,5648158972.67,14286119939.2,8968608978.8
31212,1166997012.26,2700227960.41,3652372000.0,767353094.25,3573292021.2,5648158972.67,14286119939.2,8968608978.8
312120,1166997012.26,2700227960.41,3652372000.0,767353094.25,3573292021.2,5648158972.67,14286119939.2,8968608978.8
313,18995501.9401,379166993.736,580713500.0,15184514.9119,431551003.354,695202495.676,1034728990.38,893137996.646
3131,6331833.98002,126388997.912,193571166.667,5061504.97062,143850334.451,231734165.225,344909663.461,297712665.549
31311,6331833.98002,126388997.912,193571166.667,5061504.97062,143850334.451,231734165.225,344909663.461,297712665.549
313110,6331833.98002,126388997.912,193571166.667,5061504.97062,143850334.451,231734165.225,344909663.461,297712665.549
3132,6331833.98002,126388997.912,193571166.667,5061504.97062,143850334.451,231734165.225,344909663.461,297712665.549
31321,1582958.49501,31597249.478,48392791.6667,1265376.24266,35962583.6128,57933541.3063,86227415.8652,74428166.3872
313210,1582958.49501,31597249.478,48392791.6667,1265376.24266,35962583.6128,57933541.3063,86227415.8652,74428166.3872
31322,1582958.49501,31597249.478,48392791.6667,1265376.24266,35962583.6128,57933541.3063,86227415.8652,74428166.3872
313220,1582958.49501,31597249.478,48392791.6667,1265376.24266,35962583.6128,57933541.3063,86227415.8652,74428166.3872
31323,1582958.49501,31597249.478,48392791.6667,1265376.24266,35962583.6128,57933541.3063,86227415.8652,74428166.3872
313230,1582958.49501,31597249.478,48392791.6667,1265376.24266,35962583.6128,57933541.3063,86227415.8652,74428166.3872
31324,1582958.49501,31597249.478,48392791.6667,1265376.24266,35962583.6128,57933541.3063,86227415.8652,74428166.3872
313240,1582958.49501,31597249.478,48392791.6667,1265376.24266,35962583.6128,57933541.3063,86227415.8652,74428166.3872
3133,6331833.98002,126388997.912,193571166.667,5061504.97062,143850334.451,231734165.225,344909663.461,297712665.549
31331,3165916.99001,63194498.956,96785583.3333,2530752.48531,71925167.2257,115867082.613,172454831.73,148856332.774
313310,3165916.99001,63194498.956,96785583.3333,2530752.48531,71925167.2257,115867082.613,172454831.73,148856332.774
31332,3165916.99001,63194498.956,96785583.3333,2530752.48531,71925167.2257,115867082.613,172454831.73,148856332.774
313320,3165916.99001,63194498.956,96785583.3333,2530752.48531,71925167.2257,115867082.613,172454831.73,148856332.774
314,18995500.0,379167000.0,580713500.0,15184500.0,431551000.0,695202500.0,1034729000.0,893138000.0
3141,9497750.0,189583500.0,290356750.0,7592250.0,215775500.0,347601250.0,517364500.0,446569000.0
31411,4748875.0,94791750.0,145178375.0,3796125.0,107887750.0,173800625.0,258682250.0,223284500.0
314110,4748875.0,94791750.0,145178375.0,3796125.0,107887750.0,173800625.0,258682250.0,223284500.0
31412,4748875.0,94791750.0,145178375.0,3796125.0,107887750.0,173800625.0,258682250.0,223284500.0
314120,4748875.0,94791750.0,145178375.0,3796125.0,107887750.0,173800625.0,258682250.0,223284500.0
3149,9497750.0,189583500.0,290356750.0,7592250.0,215775500.0,347601250.0,517364500.0,446569000.0
31491,4748875.0,94791750.0,145178375.0,3796125.0,107887750.0,173800625.0,258682250.0,223284500.0
314910,4748875.0,94791750.0,145178375.0,3796125.0,107887750.0,173800625.0,258682250.0,223284500.0
31499,4748875.0,94791750.0,145178375.0,3796125.0,107887750.0,173800625.0,258682250.0,223284500.0
314994,2374437.5,47395875.0,72589187.5,1898062.5,53943875.0,86900312.5,129341125.0,111642250.0
314999,2374437.5,47395875.0,72589187.5,1898062.5,53943875.0,86900312.5,129341125.0,111642250.0
315,258001.522562,625209995.084,235372000.0,258011.702845,740375002.632,303028996.607,427058992.452,335371997.368
3151,10.3334939281,25040.951789,9427.13480404,10.3339016694,29653.5482358,12136.9372761,17104.5948164,13432.341267
31511,5.16674696404,12520.4758945,4713.56740202,5.16695083472,14826.7741179,6068.46863803,8552.29740819,6716.17063348
315110,5.16674696404,12520.4758945,4713.56740202,5.16695083472,14826.7741179,6068.46863803,8552.29740819,6716.17063348
31519,5.16674696404,12520.4758945,4713.56740202,5.16695083472,14826.7741179,6068.46863803,8552.29740819,6716.17063348
315190,5.16674696404,12520.4758945,4713.56740202,5.16695083472,14826.7741179,6068.46863803,8552.29740819,6716.17063348
3152,10.3334939281,25040.951789,9427.13480404,10.3339016694,29653.5482358,12136.9372761,17104.5948164,13432.341267
31521,2.58337348202,6260.23794726,2356.78370101,2.58347541736,7413.38705895,3034.23431902,4276.14870409,3358.08531674
315210,2.58337348202,6260.23794726,2356.78370101,2.58347541736,7413.38705895,3034.23431902,4276.14870409,3358.08531674
31522,2.58337348202,6260.23794726,2356.78370101,2.58347541736,7413.38705895,3034.23431902,4276.14870409,3358.08531674
315220,2.58337348202,6260.23794726,2356.78370101,2.58347541736,7413.38705895,3034.23431902,4276.14870409,3358.08531674
31524,2.58337348202,6260.23794726,2356.78370101,2.58347541736,7413.38705895,3034.23431902,4276.14870409,3358.08531674
315240,2.58337348202,6260.23794726,2356.78370101,2.58347541736,7413.38705895,3034.23431902,4276.14870409,3358.08531674
31528,2.58337348202,6260.23794726,2356.78370101,2.58347541736,7413.38705895,3034.23431902,4276.14870409,3358.08531674
315280,2.58337348202,6260.23794726,2356.78370101,2.58347541736,7413.38705895,3034.23431902,4276.14870409,3358.08531674
3159,257980.855574,625159913.18,235353145.73,257991.035042,740315695.536,303004722.732,427024783.262,335345132.685
31599,257980.855574,625159913.18,235353145.73,257991.035042,740315695.536,303004722.732,427024783.262,335345132.685
315990,257980.855574,625159913.18,235353145.73,257991.035042,740315695.536,303004722.732,427024783.262,335345132.685
316,260000.345224,4442998.88535,3111000.0,260002.653491,18165000.5968,4098999.23058,8992998.28854,7761999.40319
3161,86666.7817414,1480999.62845,1037000.0,86667.5511635,6055000.19894,1366333.07686,2997666.09618,2587333.1344
31611,86666.7817414,1480999.62845,1037000.0,86667.5511635,6055000.19894,1366333.07686,2997666.09618,2587333.1344
316110,86666.7817414,1480999.62845,1037000.0,86667.5511635,6055000.19894,1366333.07686,2997666.09618,2587333.1344
3162,86666.7817414,1480999.62845,1037000.0,86667.5511635,6055000.19894,1366333.07686,2997666.09618,2587333.1344
31621,86666.7817414,1480999.62845,1037000.0,86667.5511635,6055000.19894,1366333.07686,2997666.09618,2587333.1344
316210,86666.7817414,1480999.62845,1037000.0,86667.5511635,6055000.19894,1366333.07686,2997666.09618,2587333.1344
3169,86666.7817414,1480999.62845,1037000.0,86667.5511635,6055000.19894,1366333.07686,2997666.09618,2587333.1344
31699,86666.7817414,1480999.62845,1037000.0,86667.5511635,6055000.19894,1366333.07686,2997666.09618,2587333.1344
316992,43333.3908707,740499.814226,518500.0,43333.7755818,3027500.09947,683166.53843,1498833.04809,1293666.5672
316998,43333.3908707,740499.814226,518500.0,43333.7755818,3027500.09947,683166.53843,1498833.04809,1293666.5672
321,261305004.083,1260473986.82,1819549000.0,141157031.386,1632233007.06,2612169990.9,4825090979.76,2813029992.94
3211,87101668.0278,420157995.605,606516333.333,47052343.7953,544077669.02,870723330.3,1608363659.92,937676664.314
32111,87101668.0278,420157995.605,606516333.333,47052343.7953,544077669.02,870723330.3,1608363659.92,937676664.314
321113,43550834.0139,210078997.803,303258166.667,23526171.8976,272038834.51,435361665.15,804181829.959,468838332.157
321114,43550834.0139,210078997.803,303258166.667,23526171.8976,272038834.51,435361665.15,804181829.959,468838332.157
3212,87101668.0278,420157995.605,606516333.333,47052343.7953,544077669.02,870723330.3,1608363659.92,937676664.314
32121,87101668.0278,420157995.605,606516333.333,47052343.7953,544077669.02,870723330.3,1608363659.92,937676664.314
321211,17420333.6056,84031599.1211,121303266.667,9410468.75906,108815533.804,174144666.06,321672731.984,187535332.863
321212,17420333.6056,84031599.1211,121303266.667,9410468.75906,108815533.804,174144666.06,321672731.984,187535332.863
321213,17420333.6056,84031599.1211,121303266.667,9410468.75906,108815533.804,174144666.06,321672731.984,187535332.863
321214,17420333.6056,84031599.1211,121303266.667,9410468.75906,108815533.804,174144666.06,321672731.984,187535332.863
321219,17420333.6056,84031599.1211,121303266.667,9410468.75906,108815533.804,174144666.06,321672731.984,187535332.863
3219,87101668.0278,420157995.605,606516333.333,47052343.7953,544077669.02,870723330.3,1608363659.92,937676664.314
32191,29033889.3426,140052665.202,202172111.111,15684114.5984,181359223.007,290241110.1,536121219.973,312558888.105
321911,9677963.1142,46684221.7339,67390703.7037,5228038.19948,60453074.3355,96747036.7,178707073.324,104186296.035
321912,9677963.1142,46684221.7339,67390703.7037,5228038.19948,60453074.3355,96747036.7,178707073.324,104186296.035
321918,9677963.1142,46684221.7339,67390703.7037,5228038.19948,60453074.3355,96747036.7,178707073.324,104186296.035
32192,29033889.3426,140052665.202,202172111.111,15684114.5984,181359223.007,290241110.1,536121219.973,312558888.105
321920,29033889.3426,140052665.202,202172111.111,15684114.5984,181359223.007,290241110.1,536121219.973,312558888.105
32199,29033889.3426,140052665.202,202172111.111,15684114.5984,181359223.007,290241110.1,536121219.973,312558888.105
321991,9677963.1142,46684221.7339,67390703.7037,5228038.19948,60453074.3355,96747036.7,178707073.324,104186296.035
321992,9677963.1142,46684221.7339,67390703.7037,5228038.19948,60453074.3355,96747036.7,178707073.324,104186296.035
321999,9677963.1142,46684221.7339,67390703.7037,5228038.19948,60453074.3355,96747036.7,178707073.324,104186296.035
322,199394013.927,2314157955.03,7101966000.0,84728107.0505,2891332024.08,8236959968.96,20622289931.0,17543639975.9
3221,99697006.9637,1157078977.52,3550983000.0,42364053.5253,1445666012.04,4118479984.48,10311144965.5,8771819987.96
32211,33232335.6546,385692992.505,1183661000.0,14121351.1751,481888670.68,1372826661.49,3437048321.83,2923939995.99
322110,33232335.6546,385692992.505,1183661000.0,14121351.1751,481888670.68,1372826661.49,3437048321.83,2923939995.99
32212,33232335.6546,385692992.505,1183661000.0,14121351.1751,481888670.68,1372826661.49,3437048321.83,2923939995.99
322121,16616167.8273,192846496.253,591830500.0,7060675.58754,240944335.34,686413330.747,1718524160.91,1461969997.99
322122,16616167.8273,192846496.253,591830500.0,7060675.58754,240944335.34,686413330.747,1718524160.91,1461969997.99
32213,33232335.6546,385692992.505,1183661000.0,14121351.1751,481888670.68,1372826661.49,3437048321.83,2923939995.99
322130,33232335.6546,385692992.505,1183661000.0,14121351.1751,481888670.68,1372826661.49,3437048321.83,2923939995.99
3222,99697006.9637,1157078977.52,3550983000.0,42364053.5253,1445666012.04,4118479984.48,10311144965.5,8771819987.96
32221,24924251.7409,289269744.379,887745750.0,10591013.3813,361416503.01,1029619996.12,2577786241.37,2192954996.99
322211,8308083.91364,96423248.1263,295915250.0,3530337.79377,120472167.67,343206665.373,859262080.456,730984998.997
322212,8308083.91364,96423248.1263,295915250.0,3530337.79377,120472167.67,343206665.373,859262080.456,730984998.997
322219,8308083.91364,96423248.1263,295915250.0,3530337.79377,120472167.67,343206665.373,859262080.456,730984998.997
32222,24924251.7409,289269744.379,887745750.0,10591013.3813,361416503.01,1029619996.12,2577786241.37,2192954996.99
322220,24924251.7409,289269744.379,887745750.0,10591013.3813,361416503.01,1029619996.12,2577786241.37,2192954996.99
32223,24924251.7409,289269744.379,887745750.0,10591013.3813,361416503.01,1029619996.12,2577786241.37,2192954996.99
322230,24924251.7409,289269744.379,887745750.0,10591013.3813,361416503.01,1029619996.12,2577786241.37,2192954996.99
32229,24924251.7409,289269744.379,887745750.0,10591013.3813,361416503.01,1029619996.12,2577786241.37,2192954996.99
322291,12462125.8705,144634872.189,443872875.0,5295506.69066,180708251.505,514809998.06,1288893120.68,1096477498.5
322299,12462125.8705,144634872.189,443872875.0,5295506.69066,180708251.505,514809998.06,1288893120.68,1096477498.5
323,17583003.8387,226965987.606,1396567000.0,11349029.5054,350019006.636,1998388991.44,3059495980.97,2107321993.36
3231,17583003.8387,226965987.606,1396567000.0,11349029.5054,350019006.636,1998388991.44,3059495980.97,2107321993.36
32311,8791501.91935,113482993.803,698283500.0,5674514.75268,175009503.318,999194495.722,1529747990.48,1053660996.68
323111,2930500.63978,37827664.601,232761166.667,1891504.91756,58336501.106,333064831.907,509915996.828,351220332.227
323113,2930500.63978,37827664.601,232761166.667,1891504.91756,58336501.106,333064831.907,509915996.828,351220332.227
323117,2930500.63978,37827664.601,232761166.667,1891504.91756,58336501.106,333064831.907,509915996.828,351220332.227
32312,8791501.91935,113482993.803,698283500.0,5674514.75268,175009503.318,999194495.722,1529747990.48,1053660996.68
323120,8791501.91935,113482993.803,698283500.0,5674514.75268,175009503.318,999194495.722,1529747990.48,1053660996.68
324,782651087.474,11659506717.6,23154140000.0,613040672.35,13959487151.2,29850531805.0,96237870566.3,69207904848.8
3241,782651087.474,11659506717.6,23154140000.0,613040672.35,13959487151.2,29850531805.0,96237870566.3,69207904848.8
32411,782651087.474,11659506717.6,23154140000.0,613040672.35,13959487151.2,29850531805.0,96237870566.3,69207904848.8
324110,782651087.474,11659506717.6,23154140000.0,613040672.35,13959487151.2,29850531805.0,96237870566.3,69207904848.8
325,1413930075.71,8635438755.56,23592430000.0,617309581.895,11694407130.9,30969511831.3,58678932624.7,39922196869.1
3251,201990010.815,1233634107.94,3370347142.86,88187083.1279,1670629590.13,4424215975.9,8382704660.67,5703170981.3
32511,40398002.163,246726821.588,674069428.571,17637416.6256,334125918.025,884843195.179,1676540932.13,1140634196.26
325110,40398002.163,246726821.588,674069428.571,17637416.6256,334125918.025,884843195.179,1676540932.13,1140634196.26
32512,40398002.163,246726821.588,674069428.571,17637416.6256,334125918.025,884843195.179,1676540932.13,1140634196.26
325120,40398002.163,246726821.588,674069428.571,17637416.6256,334125918.025,884843195.179,1676540932.13,1140634196.26
32513,40398002.163,246726821.588,674069428.571,17637416.6256,334125918.025,884843195.179,1676540932.13,1140634196.26
325130,40398002.163,246726821.588,674069428.571,17637416.6256,334125918.025,884843195.179,1676540932.13,1140634196.26
32518,40398002.163,246726821.588,674069428.571,17637416.6256,334125918.025,884843195.179,1676540932.13,1140634196.26
325180,40398002.163,246726821.588,674069428.571,17637416.6256,334125918.025,884843195.179,1676540932.13,1140634196.26
32519,40398002.163,246726821.588,674069428.571,17637416.6256,334125918.025,884843195.179,1676540932.13,1140634196.26
325193,13466000.721,82242273.8625,224689809.524,5879138.87519,111375306.008,294947731.726,558846977.378,380211398.754
325194,13466000.721,82242273.8625,224689809.524,5879138.87519,111375306.008,294947731.726,558846977.378,380211398.754
325199,13466000.721,82242273.8625,224689809.524,5879138.87519,111375306.008,294947731.726,558846977.378,380211398.754
3252,201990010.815,1233634107.94,3370347142.86,88187083.1279,1670629590.13,4424215975.9,8382704660.67,5703170981.3
32521,100995005.408,616817053.969,1685173571.43,44093541.5639,835314795.063,2212107987.95,4191352330.33,2851585490.65
