NAICS,Mainframes,PCs,DASDs,Printers,Terminals,Tape drives,Storage devices,System integrators,Communications,Nonelectro medical instruments,Electro medical instruments,Nonmedical instruments,Photocopy and related equipment,Office and accounting equipment,Nuclear fuel,Other fabricated metals,Steam engines,Internal combustion engines,Metalworking machinery,Special industrial machinery,General industrial equipment,Electric transmission and distribution,Light trucks (including utility vehicles),"Other trucks, buses and truck trailers",Autos,Aircraft,Ships and boats,Railroad equipment,Household furniture,Other furniture,Other agricultural machinery,Farm tractors,Other construction machinery,Construction tractors,Mining and oilfield machinery,Service industry machinery,Household appliances,Other electrical,Other,Office,Hospitals,Special care,Medical buildings,Multimerchandise shopping,Food and beverage establishments,Warehouses,Mobile structures,Other commercial,Manufacturing,Electric,Wind and solar,Gas,Petroleum pipelines,Communication,Petroleum and natural gas,Mining,Religious,Educational and vocational,Lodging,Amusement and recreation,Air transportation,Other transportation,Other railroad,Track replacement,Local transit structures,Other land transportation,Farm,Water supply,Sewage and waste disposal,Public safety,Highway and conservation and development,Prepackaged software,Custom software,Own account software,Pharmaceutical and medicine manufacturing,"Chemical manufacturing, ex. pharma and med",Semiconductor and other component manufacturing,Computers and peripheral equipment manufacturing,Communications equipment manufacturing,Navigational and other instruments manufacturing,"Other computer and electronic manufacturing, n.e.c.",Motor vehicles and parts manufacturing,Aerospace products and parts manufacturing,Other manufacturing,Scientific research and development services,Software publishers,Financial and real estate services,Computer systems design and related services,"All other nonmanufacturing, n.e.c.",Private universities and colleges,Other nonprofit institutions,Theatrical movies,Long-lived television programs,Books,Music,Other entertainment originals
[[441310]],1943817.436,29777628.8,0,9590418.412,12365987.52,0,4425286.502,22517034.12,69871735.48,4958342.82,500889.1264,10224571.62,4981319.386,5243252.232,0,29175642.79,-2.29E-08,560628.1966,4443667.755,37851593.89,206678801.4,11584784.29,45236262.02,22480271.62,16373100.53,7559290.027,170026.5842,1.14E-08,2072486.202,419915114.5,0,6709157.106,8349683.878,156240.6449,4007113.012,92356602.41,1861101.8,3827895.801,155978712.1,125828862.9,0,0,652534.4583,1880641071,411579216.6,477333551.6,772012.5986,1162393636,35779107.69,4595.313087,-1.14E-08,1148828.272,431959.4301,91906.26173,0,0,0,693892.2761,-2.29E-08,74352165.74,2.86E-09,969611.0613,0,0,0,1828934.608,2945595.689,868514.1734,399792.2385,0,5077820.961,40213584.82,38692536.19,21892071.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44132]],1943817.436,29777628.8,0,9590418.412,12365987.52,0,4425286.502,22517034.12,69871735.48,4958342.82,500889.1264,10224571.62,4981319.386,5243252.232,0,29175642.79,-2.29E-08,560628.1966,4443667.755,37851593.89,206678801.4,11584784.29,45236262.02,22480271.62,16373100.53,7559290.027,170026.5842,1.14E-08,2072486.202,419915114.5,0,6709157.106,8349683.878,156240.6449,4007113.012,92356602.41,1861101.8,3827895.801,155978712.1,125828862.9,0,0,652534.4583,1880641071,411579216.6,477333551.6,772012.5986,1162393636,35779107.69,4595.313087,-1.14E-08,1148828.272,431959.4301,91906.26173,0,0,0,693892.2761,-2.29E-08,74352165.74,2.86E-09,969611.0613,0,0,0,1828934.608,2945595.689,868514.1734,399792.2385,0,5077820.961,40213584.82,38692536.19,21892071.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[441320]],1943817.436,29777628.8,0,9590418.412,12365987.52,0,4425286.502,22517034.12,69871735.48,4958342.82,500889.1264,10224571.62,4981319.386,5243252.232,0,29175642.79,-2.29E-08,560628.1966,4443667.755,37851593.89,206678801.4,11584784.29,45236262.02,22480271.62,16373100.53,7559290.027,170026.5842,1.14E-08,2072486.202,419915114.5,0,6709157.106,8349683.878,156240.6449,4007113.012,92356602.41,1861101.8,3827895.801,155978712.1,125828862.9,0,0,652534.4583,1880641071,411579216.6,477333551.6,772012.5986,1162393636,35779107.69,4595.313087,-1.14E-08,1148828.272,431959.4301,91906.26173,0,0,0,693892.2761,-2.29E-08,74352165.74,2.86E-09,969611.0613,0,0,0,1828934.608,2945595.689,868514.1734,399792.2385,0,5077820.961,40213584.82,38692536.19,21892071.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[442]],3960132.224,60665855.34,0,19538524.71,25193181.59,0,9015620.169,45873872.1,142349433.7,10101613.88,1020459.604,20830482.74,10148423.95,10682058.79,0,59439431.42,-4.66E-08,1142165.795,9053068.228,77114915.2,421065973.8,23601639.09,92159672.84,45798975.98,33356858.42,15400514.2,346394.5444,2.33E-08,4222268.636,855491542.5,0,13668541.48,17010780.73,318308.5003,8163676.83,188157771.7,3791615.959,7798558.256,317774865.4,256350686.9,0,0,1329406.089,3831423246,838508847.8,972469916.4,1572818.472,2368140346,72892646.56,9362.014714,-2.33E-08,2340503.678,880029.3831,187240.2943,0,0,0,1413664.222,-4.66E-08,151477398.1,5.83E-09,1975385.105,0,0,0,3726081.856,6001051.431,1769420.781,814495.2801,0,10345026.26,81926990.76,78828163.89,44600638.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[4421]],1980066.112,30332927.67,0,9769262.354,12596590.8,0,4507810.085,22936936.05,71174716.86,5050806.938,510229.8019,10415241.37,5074211.975,5341029.394,0,29719715.71,-2.33E-08,571082.8975,4526534.114,38557457.6,210532986.9,11800819.55,46079836.42,22899487.99,16678429.21,7700257.102,173197.2722,1.17E-08,2111134.318,427745771.3,0,6834270.741,8505390.367,159154.2501,4081838.415,94078885.86,1895807.979,3899279.128,158887432.7,128175343.4,0,0,664703.0447,1915711623,419254423.9,486234958.2,786409.2359,1184070173,36446323.28,4681.007357,-1.17E-08,1170251.839,440014.6915,93620.14713,0,0,0,706832.1109,-2.33E-08,75738699.03,2.92E-09,987692.5523,0,0,0,1863040.928,3000525.716,884710.3904,407247.64,0,5172513.129,40963495.38,39414081.94,22300319.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44211]],1980066.112,30332927.67,0,9769262.354,12596590.8,0,4507810.085,22936936.05,71174716.86,5050806.938,510229.8019,10415241.37,5074211.975,5341029.394,0,29719715.71,-2.33E-08,571082.8975,4526534.114,38557457.6,210532986.9,11800819.55,46079836.42,22899487.99,16678429.21,7700257.102,173197.2722,1.17E-08,2111134.318,427745771.3,0,6834270.741,8505390.367,159154.2501,4081838.415,94078885.86,1895807.979,3899279.128,158887432.7,128175343.4,0,0,664703.0447,1915711623,419254423.9,486234958.2,786409.2359,1184070173,36446323.28,4681.007357,-1.17E-08,1170251.839,440014.6915,93620.14713,0,0,0,706832.1109,-2.33E-08,75738699.03,2.92E-09,987692.5523,0,0,0,1863040.928,3000525.716,884710.3904,407247.64,0,5172513.129,40963495.38,39414081.94,22300319.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[442110]],1980066.112,30332927.67,0,9769262.354,12596590.8,0,4507810.085,22936936.05,71174716.86,5050806.938,510229.8019,10415241.37,5074211.975,5341029.394,0,29719715.71,-2.33E-08,571082.8975,4526534.114,38557457.6,210532986.9,11800819.55,46079836.42,22899487.99,16678429.21,7700257.102,173197.2722,1.17E-08,2111134.318,427745771.3,0,6834270.741,8505390.367,159154.2501,4081838.415,94078885.86,1895807.979,3899279.128,158887432.7,128175343.4,0,0,664703.0447,1915711623,419254423.9,486234958.2,786409.2359,1184070173,36446323.28,4681.007357,-1.17E-08,1170251.839,440014.6915,93620.14713,0,0,0,706832.1109,-2.33E-08,75738699.03,2.92E-09,987692.5523,0,0,0,1863040.928,3000525.716,884710.3904,407247.64,0,5172513.129,40963495.38,39414081.94,22300319.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[4422]],1980066.112,30332927.67,0,9769262.354,12596590.8,0,4507810.085,22936936.05,71174716.86,5050806.938,510229.8019,10415241.37,5074211.975,5341029.394,0,29719715.71,-2.33E-08,571082.8975,4526534.114,38557457.6,210532986.9,11800819.55,46079836.42,22899487.99,16678429.21,7700257.102,173197.2722,1.17E-08,2111134.318,427745771.3,0,6834270.741,8505390.367,159154.2501,4081838.415,94078885.86,1895807.979,3899279.128,158887432.7,128175343.4,0,0,664703.0447,1915711623,419254423.9,486234958.2,786409.2359,1184070173,36446323.28,4681.007357,-1.17E-08,1170251.839,440014.6915,93620.14713,0,0,0,706832.1109,-2.33E-08,75738699.03,2.92E-09,987692.5523,0,0,0,1863040.928,3000525.716,884710.3904,407247.64,0,5172513.129,40963495.38,39414081.94,22300319.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44221]],990033.056,15166463.84,0,4884631.177,6298295.399,0,2253905.042,11468468.02,35587358.43,2525403.469,255114.9009,5207620.684,2537105.987,2670514.697,0,14859857.85,-1.17E-08,285541.4488,2263267.057,19278728.8,105266493.4,5900409.773,23039918.21,11449743.99,8339214.606,3850128.551,86598.6361,5.83E-09,1055567.159,213872885.6,0,3417135.37,4252695.184,79577.12506,2040919.208,47039442.93,947903.9897,1949639.564,79443716.36,64087671.72,0,0,332351.5223,957855811.4,209627212,243117479.1,393204.618,592035086.5,18223161.64,2340.503678,-5.83E-09,585125.9196,220007.3458,46810.07357,0,0,0,353416.0554,-1.17E-08,37869349.52,1.46E-09,493846.2761,0,0,0,931520.464,1500262.858,442355.1952,203623.82,0,2586256.565,20481747.69,19707040.97,11150159.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[442210]],990033.056,15166463.84,0,4884631.177,6298295.399,0,2253905.042,11468468.02,35587358.43,2525403.469,255114.9009,5207620.684,2537105.987,2670514.697,0,14859857.85,-1.17E-08,285541.4488,2263267.057,19278728.8,105266493.4,5900409.773,23039918.21,11449743.99,8339214.606,3850128.551,86598.6361,5.83E-09,1055567.159,213872885.6,0,3417135.37,4252695.184,79577.12506,2040919.208,47039442.93,947903.9897,1949639.564,79443716.36,64087671.72,0,0,332351.5223,957855811.4,209627212,243117479.1,393204.618,592035086.5,18223161.64,2340.503678,-5.83E-09,585125.9196,220007.3458,46810.07357,0,0,0,353416.0554,-1.17E-08,37869349.52,1.46E-09,493846.2761,0,0,0,931520.464,1500262.858,442355.1952,203623.82,0,2586256.565,20481747.69,19707040.97,11150159.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44229]],990033.056,15166463.84,0,4884631.177,6298295.399,0,2253905.042,11468468.02,35587358.43,2525403.469,255114.9009,5207620.684,2537105.987,2670514.697,0,14859857.85,-1.17E-08,285541.4488,2263267.057,19278728.8,105266493.4,5900409.773,23039918.21,11449743.99,8339214.606,3850128.551,86598.6361,5.83E-09,1055567.159,213872885.6,0,3417135.37,4252695.184,79577.12506,2040919.208,47039442.93,947903.9897,1949639.564,79443716.36,64087671.72,0,0,332351.5223,957855811.4,209627212,243117479.1,393204.618,592035086.5,18223161.64,2340.503678,-5.83E-09,585125.9196,220007.3458,46810.07357,0,0,0,353416.0554,-1.17E-08,37869349.52,1.46E-09,493846.2761,0,0,0,931520.464,1500262.858,442355.1952,203623.82,0,2586256.565,20481747.69,19707040.97,11150159.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[442291]],495016.528,7583231.918,0,2442315.588,3149147.699,0,1126952.521,5734234.012,17793679.21,1262701.734,127557.4505,2603810.342,1268552.994,1335257.349,0,7429928.927,-5.83E-09,142770.7244,1131633.528,9639364.399,52633246.72,2950204.887,11519959.1,5724871.997,4169607.303,1925064.275,43299.31805,2.92E-09,527783.5795,106936442.8,0,1708567.685,2126347.592,39788.56253,1020459.604,23519721.46,473951.9949,974819.782,39721858.18,32043835.86,0,0,166175.7612,478927905.7,104813606,121558739.5,196602.309,296017543.2,9111580.82,1170.251839,-2.92E-09,292562.9598,110003.6729,23405.03678,0,0,0,176708.0277,-5.83E-09,18934674.76,7.29E-10,246923.1381,0,0,0,465760.232,750131.4289,221177.5976,101811.91,0,1293128.282,10240873.84,9853520.486,5575079.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[442299]],495016.528,7583231.918,0,2442315.588,3149147.699,0,1126952.521,5734234.012,17793679.21,1262701.734,127557.4505,2603810.342,1268552.994,1335257.349,0,7429928.927,-5.83E-09,142770.7244,1131633.528,9639364.399,52633246.72,2950204.887,11519959.1,5724871.997,4169607.303,1925064.275,43299.31805,2.92E-09,527783.5795,106936442.8,0,1708567.685,2126347.592,39788.56253,1020459.604,23519721.46,473951.9949,974819.782,39721858.18,32043835.86,0,0,166175.7612,478927905.7,104813606,121558739.5,196602.309,296017543.2,9111580.82,1170.251839,-2.92E-09,292562.9598,110003.6729,23405.03678,0,0,0,176708.0277,-5.83E-09,18934674.76,7.29E-10,246923.1381,0,0,0,465760.232,750131.4289,221177.5976,101811.91,0,1293128.282,10240873.84,9853520.486,5575079.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[443]],2892055.596,44303830.41,0,14268841.68,18398396.24,0,6584041.463,33501353.24,103956750.2,7377134.724,745234.1843,15212349.18,7411319.778,7801029.397,0,43408181.98,-3.41E-08,834115.3256,6611389.507,56316458.5,307501400.7,17236104.39,67303534.96,33446657.15,24360269.71,11246882.87,252969.402,1.70E-08,3083491.9,624759215.9,0,9982035.863,12422848.74,232458.3694,5961873.475,137410244.4,2768989.4,5695230.051,232068659.8,187211031.5,0,0,970855.5429,2798060371,612356878.2,710187666.6,1148617.825,1729435572,53232966.6,6837.010866,-1.70E-08,1709252.716,642679.0213,136740.2173,0,0,0,1032388.641,-3.41E-08,110622835.8,4.26E-09,1442609.293,0,0,0,2721130.324,4382523.965,1292195.054,594819.9453,0,7554897.006,59830682.08,57567631.49,32571519.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[4431]],2892055.596,44303830.41,0,14268841.68,18398396.24,0,6584041.463,33501353.24,103956750.2,7377134.724,745234.1843,15212349.18,7411319.778,7801029.397,0,43408181.98,-3.41E-08,834115.3256,6611389.507,56316458.5,307501400.7,17236104.39,67303534.96,33446657.15,24360269.71,11246882.87,252969.402,1.70E-08,3083491.9,624759215.9,0,9982035.863,12422848.74,232458.3694,5961873.475,137410244.4,2768989.4,5695230.051,232068659.8,187211031.5,0,0,970855.5429,2798060371,612356878.2,710187666.6,1148617.825,1729435572,53232966.6,6837.010866,-1.70E-08,1709252.716,642679.0213,136740.2173,0,0,0,1032388.641,-3.41E-08,110622835.8,4.26E-09,1442609.293,0,0,0,2721130.324,4382523.965,1292195.054,594819.9453,0,7554897.006,59830682.08,57567631.49,32571519.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44314]],2892055.596,44303830.41,0,14268841.68,18398396.24,0,6584041.463,33501353.24,103956750.2,7377134.724,745234.1843,15212349.18,7411319.778,7801029.397,0,43408181.98,-3.41E-08,834115.3256,6611389.507,56316458.5,307501400.7,17236104.39,67303534.96,33446657.15,24360269.71,11246882.87,252969.402,1.70E-08,3083491.9,624759215.9,0,9982035.863,12422848.74,232458.3694,5961873.475,137410244.4,2768989.4,5695230.051,232068659.8,187211031.5,0,0,970855.5429,2798060371,612356878.2,710187666.6,1148617.825,1729435572,53232966.6,6837.010866,-1.70E-08,1709252.716,642679.0213,136740.2173,0,0,0,1032388.641,-3.41E-08,110622835.8,4.26E-09,1442609.293,0,0,0,2721130.324,4382523.965,1292195.054,594819.9453,0,7554897.006,59830682.08,57567631.49,32571519.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[443141]],1446027.798,22151915.2,0,7134420.838,9199198.119,0,3292020.732,16750676.62,51978375.1,3688567.362,372617.0922,7606174.588,3705659.889,3900514.699,0,21704090.99,-1.70E-08,417057.6628,3305694.753,28158229.25,153750700.3,8618052.196,33651767.48,16723328.58,12180134.86,5623441.437,126484.701,8.52E-09,1541745.95,312379607.9,0,4991017.932,6211424.371,116229.1847,2980936.737,68705122.19,1384494.7,2847615.025,116034329.9,93605515.76,0,0,485427.7714,1399030185,306178439.1,355093833.3,574308.9127,864717786.2,26616483.3,3418.505433,-8.52E-09,854626.3582,321339.5107,68370.10865,0,0,0,516194.3203,-1.70E-08,55311417.9,2.13E-09,721304.6463,0,0,0,1360565.162,2191261.982,646097.5268,297409.9726,0,3777448.503,29915341.04,28783815.74,16285759.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[443142]],1446027.798,22151915.2,0,7134420.838,9199198.119,0,3292020.732,16750676.62,51978375.1,3688567.362,372617.0922,7606174.588,3705659.889,3900514.699,0,21704090.99,-1.70E-08,417057.6628,3305694.753,28158229.25,153750700.3,8618052.196,33651767.48,16723328.58,12180134.86,5623441.437,126484.701,8.52E-09,1541745.95,312379607.9,0,4991017.932,6211424.371,116229.1847,2980936.737,68705122.19,1384494.7,2847615.025,116034329.9,93605515.76,0,0,485427.7714,1399030185,306178439.1,355093833.3,574308.9127,864717786.2,26616483.3,3418.505433,-8.52E-09,854626.3582,321339.5107,68370.10865,0,0,0,516194.3203,-1.70E-08,55311417.9,2.13E-09,721304.6463,0,0,0,1360565.162,2191261.982,646097.5268,297409.9726,0,3777448.503,29915341.04,28783815.74,16285759.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[444]],15257559.5,233732826.3,0,75277840.83,97064048.71,0,34735295.02,176742415,548442534.6,38919401.18,3931616.986,80255484.35,39099750.58,41155733.77,0,229007672,-1.80E-07,4400525.434,34879574.55,297107606.6,1622278950,90932169.01,355071904.7,176453855.9,128516984.6,59334953.6,1334585.582,8.99E-08,16267516.15,3296029620,0,52662025.69,65538973.06,1226375.941,31452935.89,724932460.4,14608301.65,30046210.55,1224319957,987665470.8,0,0,5121923.046,14761670778,3230598857,3746722778,6059739.942,9123948439,280840090.4,36069.88061,-8.99E-08,9017470.152,3390568.777,721397.6121,0,0,0,5446551.972,-1.80E-07,583610668.2,2.25E-08,7610744.808,0,0,0,14355812.48,23120793.47,6817207.435,3138079.613,0,39857218.07,315647525.2,303708394.7,171836911.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[4441]],15257559.5,233732826.3,0,75277840.83,97064048.71,0,34735295.02,176742415,548442534.6,38919401.18,3931616.986,80255484.35,39099750.58,41155733.77,0,229007672,-1.80E-07,4400525.434,34879574.55,297107606.6,1622278950,90932169.01,355071904.7,176453855.9,128516984.6,59334953.6,1334585.582,8.99E-08,16267516.15,3296029620,0,52662025.69,65538973.06,1226375.941,31452935.89,724932460.4,14608301.65,30046210.55,1224319957,987665470.8,0,0,5121923.046,14761670778,3230598857,3746722778,6059739.942,9123948439,280840090.4,36069.88061,-8.99E-08,9017470.152,3390568.777,721397.6121,0,0,0,5446551.972,-1.80E-07,583610668.2,2.25E-08,7610744.808,0,0,0,14355812.48,23120793.47,6817207.435,3138079.613,0,39857218.07,315647525.2,303708394.7,171836911.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44411]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[444110]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44412]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[444120]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44413]],4160024.784,63728039.24,0,20524755.85,26464838.52,0,9470694.72,48189412.39,149534697,10611505.3,1071968.561,21881927.05,10660678.17,11221248.88,0,62439710.05,-4.90E-08,1199818.023,9510033.016,81007385.68,442319798.3,24792960.94,96811546.03,48110735.8,35040587.01,16177874.16,363879.2364,2.45E-08,4435392.854,898673533.6,0,14358477.98,17869420.88,334375.5145,8575748.49,197655267.4,3983002.452,8192200.106,333814943.8,269290304.1,0,0,1396509.502,4024819061,880833616.4,1021556535,1652208.425,2487675151,76571992.83,9834.573957,-2.45E-08,2458643.489,924449.9519,196691.4791,0,0,0,1485020.667,-4.90E-08,159123406.6,6.13E-09,2075095.105,0,0,0,3914160.435,6303961.906,1858734.478,855607.9342,0,10867204.22,86062356.69,82807112.71,46851910.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[444130]],4160024.784,63728039.24,0,20524755.85,26464838.52,0,9470694.72,48189412.39,149534697,10611505.3,1071968.561,21881927.05,10660678.17,11221248.88,0,62439710.05,-4.90E-08,1199818.023,9510033.016,81007385.68,442319798.3,24792960.94,96811546.03,48110735.8,35040587.01,16177874.16,363879.2364,2.45E-08,4435392.854,898673533.6,0,14358477.98,17869420.88,334375.5145,8575748.49,197655267.4,3983002.452,8192200.106,333814943.8,269290304.1,0,0,1396509.502,4024819061,880833616.4,1021556535,1652208.425,2487675151,76571992.83,9834.573957,-2.45E-08,2458643.489,924449.9519,196691.4791,0,0,0,1485020.667,-4.90E-08,159123406.6,6.13E-09,2075095.105,0,0,0,3914160.435,6303961.906,1858734.478,855607.9342,0,10867204.22,86062356.69,82807112.71,46851910.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44419]],11097534.71,170004787.1,0,54753084.98,70599210.2,0,25264600.3,128553002.6,398907837.6,28307895.88,2859648.425,58373557.3,28439072.41,29934484.89,0,166567961.9,-1.31E-07,3200707.411,25369541.53,216100220.9,1179959152,66139208.07,258260358.7,128343120.1,93476397.6,43157079.44,970706.3461,6.54E-08,11832123.3,2397356086,0,38303547.71,47669552.18,892000.4261,22877187.4,527277193.1,10625299.19,21854010.44,890505013.6,718375166.7,0,0,3725413.544,10736851717,2349765240,2725166243,4407531.517,6636273288,204268097.6,26235.30665,-6.54E-08,6558826.663,2466118.825,524706.133,0,0,0,3961531.304,-1.31E-07,424487261.6,1.63E-08,5535649.703,0,0,0,10441652.05,16816831.56,4958472.957,2282471.679,0,28990013.85,229585168.5,220901282,124985000.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[444190]],11097534.71,170004787.1,0,54753084.98,70599210.2,0,25264600.3,128553002.6,398907837.6,28307895.88,2859648.425,58373557.3,28439072.41,29934484.89,0,166567961.9,-1.31E-07,3200707.411,25369541.53,216100220.9,1179959152,66139208.07,258260358.7,128343120.1,93476397.6,43157079.44,970706.3461,6.54E-08,11832123.3,2397356086,0,38303547.71,47669552.18,892000.4261,22877187.4,527277193.1,10625299.19,21854010.44,890505013.6,718375166.7,0,0,3725413.544,10736851717,2349765240,2725166243,4407531.517,6636273288,204268097.6,26235.30665,-6.54E-08,6558826.663,2466118.825,524706.133,0,0,0,3961531.304,-1.31E-07,424487261.6,1.63E-08,5535649.703,0,0,0,10441652.05,16816831.56,4958472.957,2282471.679,0,28990013.85,229585168.5,220901282,124985000.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[4442]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44421]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[444210]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44422]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[444220]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[445]],32549802.47,498635272,0,160594415.5,207072147.7,0,74102741.8,377054449.5,1170023042,83028928.77,8387537.754,171213500,83413678.21,87799821.81,0,488554836.7,-3.83E-07,9387886.293,74410541.35,633836224.6,3460898147,193990666.8,757494694,376438850.4,274172449.7,126582565.2,2847145.843,1.92E-07,34704399.33,7031603783,0,112346836,139817945.9,2616296.18,67100302.03,1546538842,31164704.5,64099256.41,2611910036,2107041824,0,0,10926884.05,31491895419,6892016687,7993092629,12927581.12,19464627980,599131825.2,76949.88765,-1.92E-07,19237471.91,7233289.439,1538997.753,0,0,0,11619433.03,-3.83E-07,1245049182,4.79E-08,16236426.29,0,0,0,30626055.28,49324877.98,14543528.77,6694640.225,0,85029625.85,673388466.8,647918054,366589264.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
